date,open_price,high_price,low_price,close_price,volume,turnover
01/08/2021,631,650,613,650,"84,674.00","53,472,471.40"
02/08/2021,663,680,635.1,665,"50,322.00","33,572,253.40"
03/08/2021,675,675,640,655,"37,155.00","24,244,934.00"
04/08/2021,642.1,660,640,655,"33,158.00","21,546,019.10"
05/08/2021,660,720.5,660,720.5,"177,166.00","124,921,229.80"
08/08/2021,734,792.5,734,785,"128,638.00","101,248,982.00"
09/08/2021,800,800,755,765,"130,541.00","100,173,577.60"
10/08/2021,779,804.3,765,766,"99,888.00","78,058,612.40"
11/08/2021,775,785,740,751,"60,050.00","45,222,470.90"
12/08/2021,741,806,740,790,"138,581.00","107,272,993.40"
15/08/2021,790,790,719.4,766,"88,528.00","66,990,005.40"
16/08/2021,781.3,796.9,742,747,"45,626.00","34,555,469.60"
17/08/2021,761.9,763,730,750,"45,528.00","33,961,893.00"
18/08/2021,765,780,750,765,"78,375.00","60,377,624.00"
19/08/2021,780,780,740,740,"36,259.00","27,671,004.50"
24/08/2021,742,771,715,737,"32,290.00","23,956,391.20"
25/08/2021,737,740,686,696,"53,494.00","37,735,336.00"
26/08/2021,685,745.6,685,723,"64,582.00","46,345,927.10"
29/08/2021,737.4,760,726,728,"83,197.00","61,824,511.40"
31/08/2021,730,730,695,705,"31,241.00","22,072,117.10"
01/09/2021,700,724,690,690,"21,967.00","15,355,640.70"
02/09/2021,700,703.8,635.4,664,"36,652.00","24,484,193.50"
05/09/2021,650.8,650.8,597.6,597.6,"36,128.00","22,083,892.50"
06/09/2021,592,653,565,650,"35,740.00","21,980,297.90"
07/09/2021,663,674.2,621,629,"34,976.00","22,385,912.00"
08/09/2021,620,624,594.9,600,"28,920.00","17,525,647.00"
09/09/2021,601,630.3,596,621,"26,550.00","16,268,862.20"
12/09/2021,633.4,664,625,658,"40,598.00","26,159,293.20"
13/09/2021,670,688,646.8,659,"41,545.00","27,932,101.10"
14/09/2021,660,670,622.3,649.8,"26,211.00","16,855,023.70"
15/09/2021,662.7,662.7,627,627,"23,392.00","14,824,697.00"
16/09/2021,615.1,620,592,599,"40,866.00","24,586,321.60"
20/09/2021,610.9,610.9,539.1,540,"33,700.00","18,739,722.10"
21/09/2021,530,572,500,540,"28,468.00","15,419,541.50"
22/09/2021,550,591,540.1,583,"34,156.00","19,518,050.50"
23/09/2021,593,596.1,549,560,"47,389.00","26,810,602.00"
26/09/2021,550,571.2,517,529.9,"12,640.00","6,839,289.50"
27/09/2021,535,535,482.2,489,"28,199.00","14,089,360.80"
28/09/2021,491,493.9,440.1,445.9,"26,972.00","12,306,734.00"
29/09/2021,450,482,417,480,"23,255.00","10,614,274.00"
30/09/2021,489.6,528,489.6,528,"74,319.00","38,991,739.50"
03/10/2021,538.4,549,491.1,500,"29,127.00","15,233,174.70"
04/10/2021,492,514.5,481,490,"14,152.00","7,008,294.40"
05/10/2021,499.8,508,495,502,"10,773.00","5,400,908.50"
06/10/2021,512,538,502,526,"18,725.00","9,802,184.50"
10/10/2021,526,545,500,519,"22,038.00","11,531,575.00"
11/10/2021,529,529,500,508,"8,020.00","4,058,510.20"
17/10/2021,518.1,518.1,500,515,"3,015.00","1,534,166.00"
18/10/2021,510,510,486,486,"12,834.00","6,352,818.00"
19/10/2021,477,485.9,451,465,"14,322.00","6,631,333.10"
20/10/2021,474,502,469,501,"14,643.00","7,149,635.00"
21/10/2021,511,520,480.1,499,"11,692.00","5,776,438.30"
24/10/2021,508.9,542,500,530,"32,542.00","16,977,347.10"
25/10/2021,539,582,539,569,"31,083.00","17,364,536.70"
26/10/2021,580,600,579,590,"19,453.00","11,476,641.90"
27/10/2021,595,605,560,594,"38,217.00","22,679,445.50"
