date,open_price,high_price,low_price,close_price,volume,turnover
24/11/2020,190,203,190,197,"10,335.00","2,054,280.00"
25/11/2020,200,201,194,194,"6,620.00","1,294,890.00"
26/11/2020,191,213,191,213,"40,120.00","8,404,030.00"
29/11/2020,217,234,217,229,"25,314.00","5,694,379.00"
30/11/2020,225,239,221,228,"32,208.00","7,404,158.00"
01/12/2020,224,228,220,222,"5,940.00","1,334,420.00"
02/12/2020,222,234,220,220,"9,930.00","2,224,330.00"
03/12/2020,220,226,215,215,"22,450.00","4,951,730.00"
06/12/2020,211,213,198,202,"17,702.00","3,582,827.00"
07/12/2020,202,212,198,212,"11,982.00","2,422,152.00"
08/12/2020,210,221,205,220,"9,710.00","2,047,280.00"
09/12/2020,216,220,209,209,"2,240.00","477,290.00"
10/12/2020,205,213,205,207,"3,120.00","645,490.00"
13/12/2020,205,211,199,211,"7,928.00","1,630,176.00"
14/12/2020,214,214,203,206,"2,820.00","591,450.00"
15/12/2020,204,208,204,207,"1,775.00","365,890.00"
16/12/2020,204,214,202,210,"10,130.00","2,111,320.00"
17/12/2020,206,216,204,206,"6,550.00","1,384,170.00"
20/12/2020,202,202,190,191,"6,275.00","1,227,405.00"
21/12/2020,188,198,182,195,"4,750.00","913,615.00"
22/12/2020,195,201,195,197,"3,530.00","696,640.00"
23/12/2020,196,198,193,195,"3,050.00","595,450.00"
24/12/2020,192,194,189,193,"2,440.00","465,590.00"
27/12/2020,190,193,188,190,"3,514.00","668,183.00"
28/12/2020,187,193,185,190,"2,380.00","450,370.00"
29/12/2020,188,193,188,188,"1,480.00","280,800.00"
30/12/2020,186,191,186,188,"1,770.00","333,210.00"
31/12/2020,187,192,187,192,"1,835.00","345,585.00"
03/01/2021,189,201,189,195,"3,070.00","595,010.00"
04/01/2021,192,198,191,191,970,"187,290.00"
05/01/2021,190,204,189,198,"3,310.00","648,850.00"
06/01/2021,198,210,196,196,"3,985.00","804,425.00"
07/01/2021,193,198,193,196,"6,040.00","1,183,070.00"
10/01/2021,196,196,193,195,"2,830.00","550,920.00"
11/01/2021,195,205,192,195,"1,570.00","309,070.00"
12/01/2021,192,199,192,199,"2,255.00","441,720.00"
13/01/2021,200,204,195,200,"4,215.00","829,760.00"
17/01/2021,198,200,196,197,"1,460.00","289,610.00"
18/01/2021,197,198,194,196,"3,140.00","616,980.00"
19/01/2021,193,200,193,200,"5,830.00","1,153,390.00"
20/01/2021,198,202,196,200,"23,780.00","4,741,357.00"
21/01/2021,204,220,204,219,"32,766.00","7,178,740.00"
24/01/2021,222,230,214,218,"10,052.00","2,238,590.00"
25/01/2021,215,218,212,213,"5,365.00","1,150,890.00"
26/01/2021,209,217,207,208,"4,710.00","997,350.00"
27/01/2021,208,208,202,207,"3,360.00","685,880.00"
28/01/2021,207,211,203,206,"4,850.00","995,370.00"
31/01/2021,202,214,202,205,"2,905.00","608,800.00"
01/02/2021,205,215,199,205,"11,180.00","2,306,370.00"
02/02/2021,205,210,202,205,"9,498.00","1,953,796.00"
03/02/2021,206,215,206,212,"8,100.00","1,692,970.00"
04/02/2021,208,218,204,216,"5,860.00","1,258,880.00"
07/02/2021,216,236,215,236,"97,483.00","21,517,325.00"
08/02/2021,239,241,220,220,"27,250.00","6,290,820.00"
09/02/2021,220,228,219,223,"12,865.00","2,852,840.00"
10/02/2021,220,234,220,231,"24,239.00","5,579,902.00"
11/02/2021,234,245,229,229,"75,212.00","17,908,235.00"
14/02/2021,218,251,218,245,"38,181.00","9,385,083.00"
15/02/2021,243,269,243,269,"30,609.00","7,970,864.00"
16/02/2021,274,295,274,295,"69,857.00","20,578,235.00"
17/02/2021,285,324,285,324,"56,703.00","17,969,104.00"
18/02/2021,340,340,298,312,"30,468.00","9,682,238.00"
21/02/2021,315,342,298,332,"39,700.00","12,823,632.00"
22/02/2021,348,348,309,323,"30,129.00","9,608,661.00"
23/02/2021,320,328,300,319,"30,995.00","9,716,500.00"
24/02/2021,320,325,310,316,"5,672.00","1,788,666.00"
25/02/2021,331,331,302,309,"12,069.00","3,719,076.00"
28/02/2021,303,303,294,298,"7,832.00","2,320,812.00"
01/03/2021,293,308,288,303,"9,351.00","2,816,049.00"
02/03/2021,302,307,285,290,"10,390.00","3,035,315.00"
03/03/2021,286,307,284,301,"7,640.00","2,202,740.00"
04/03/2021,306,320,300,310,"13,390.00","4,105,046.00"
07/03/2021,312,334,312,321,"24,695.00","7,901,259.00"
09/03/2021,327,353,320,353,"67,289.00","23,161,247.00"
10/03/2021,360,374,331,352,"34,276.00","12,010,631.00"
14/03/2021,345,364,323,348,"30,845.00","10,487,102.00"
15/03/2021,348,354,332,338,"10,305.00","3,483,660.00"
16/03/2021,338,349,332,337,"11,680.00","3,952,748.00"
17/03/2021,340,348,331,332,"14,563.00","4,905,353.00"
18/03/2021,338,352,326,340,"28,535.00","9,562,100.00"
21/03/2021,335,340,323,327,"9,203.00","3,037,629.00"
22/03/2021,327,351,315,338,"17,538.00","5,630,660.00"
23/03/2021,335,348,327,345,"22,830.00","7,737,292.00"
24/03/2021,348,352,338,345,"35,482.00","12,223,853.00"
25/03/2021,340,341,330,330,"21,910.00","7,319,028.00"
29/03/2021,330,349,330,348,"26,072.00","8,932,175.00"
30/03/2021,350,351,338,347,"17,315.00","5,960,530.00"
31/03/2021,342,347,336,338,"22,301.00","7,580,269.00"
01/04/2021,336,344,331,334,"17,855.00","5,976,455.00"
04/04/2021,338,340,328,338,"10,499.00","3,499,485.00"
