date,open_price,high_price,low_price,close_price,volume,turnover
16/10/2023,204,211,203.6,207,"1,615.00","330,315.00"
17/10/2023,203,214,203,210,"4,460.00","931,707.50"
18/10/2023,207,214.2,207,211.6,"1,258.00","267,708.00"
19/10/2023,208,212.1,208,208,"1,400.00","292,592.00"
29/10/2023,203.9,212.1,196,212.1,"1,710.00","349,826.00"
30/10/2023,207.9,207.9,203.8,206,482,"99,095.00"
31/10/2023,202.6,206,202,206,830,"168,570.00"
01/11/2023,202,210.1,202,204.2,962,"197,016.40"
02/11/2023,202,206,201,201,"2,690.00","541,489.00"
05/11/2023,200,204,199.8,199.8,"1,700.00","340,429.00"
06/11/2023,195.9,210,195.9,210,"1,311.00","264,244.00"
07/11/2023,211,211,202.9,203.6,"1,595.00","326,139.00"
08/11/2023,200,208.1,200,204,285,"57,904.00"
09/11/2023,201,216,201,206,"1,030.00","209,411.00"
20/11/2023,202,210,196,196,"7,605.00","1,523,812.00"
21/11/2023,196,200.9,195,197,"1,315.00","260,734.00"
22/11/2023,196,204,196,200,"2,155.00","428,864.00"
23/11/2023,197,208,196,204,"4,075.00","817,019.00"
26/11/2023,201,217,200.2,212,"4,281.00","898,617.40"
27/11/2023,207.8,215.5,207.8,208.2,"1,910.00","401,642.00"
28/11/2023,206,216.9,206,211,"6,722.00","1,429,952.00"
29/11/2023,209,214,205,205,"2,981.00","620,596.00"
30/11/2023,204,206,201,206,"1,600.00","325,219.00"
03/12/2023,202,205,198.1,205,762,"153,945.00"
04/12/2023,200.9,213.1,200.9,210.4,"2,065.00","428,554.00"
05/12/2023,206.2,207,202,204,"2,052.00","419,026.90"
06/12/2023,204,205,200,203,680,"138,016.00"
07/12/2023,203,217.9,200.1,208,"2,070.00","424,313.00"
10/12/2023,212.1,216.3,212.1,216.3,30,"6,447.00"
11/12/2023,220,225,211,220,"6,994.00","1,522,509.40"
12/12/2023,215.7,240,215.7,232.4,"15,408.00","3,579,950.30"
13/12/2023,228,243,226,228,"6,540.00","1,522,527.00"
14/12/2023,226,240,223.5,237,"9,853.00","2,283,428.60"
17/12/2023,233,260.7,232.3,260.7,"42,423.00","10,812,878.50"
18/12/2023,265.9,275,256.1,256.1,"25,927.00","6,962,735.40"
19/12/2023,253.1,261.2,252.3,261,"9,694.00","2,488,826.90"
20/12/2023,257.6,287.1,256.2,287.1,"41,092.00","11,464,649.10"
21/12/2023,292.8,315,292.8,305,"43,145.00","13,075,355.70"
24/12/2023,300,311.1,290,305,"67,144.00","20,477,270.60"
27/12/2023,311.1,330,286.2,319,"53,449.00","16,565,883.50"
28/12/2023,319,324,310,310,"14,936.00","4,717,591.50"
01/01/2024,310,310,289.1,291,"15,168.00","4,507,212.80"
02/01/2024,290,295,280,280,"14,696.00","4,187,552.00"
03/01/2024,280,297.1,270,294,"14,274.00","4,075,649.80"
04/01/2024,295,304.9,292,299,"22,781.00","6,803,267.00"
07/01/2024,295,299,285,285,"9,738.00","2,836,004.40"
08/01/2024,280,303.8,280,303,"15,069.00","4,447,838.00"
09/01/2024,300.1,313.9,288.1,294,"30,742.00","9,329,714.70"
10/01/2024,294,296,276.9,294,"11,595.00","3,334,407.80"
11/01/2024,288.3,307,288,295,"8,508.00","2,487,371.90"
14/01/2024,299,308,294,303,"21,948.00","6,697,493.20"
16/01/2024,303,314,303,310.1,"28,106.00","8,671,231.10"
17/01/2024,304,311.7,292,294.9,"43,455.00","13,190,300.50"
18/01/2024,290,321,290,313,"32,427.00","9,960,833.40"
21/01/2024,315,334,314,319.9,"43,089.00","14,008,876.40"
22/01/2024,315,317,304,310,"24,765.00","7,687,722.90"
23/01/2024,305.2,310,300.1,308,"15,896.00","4,830,073.00"
24/01/2024,305,315,301.9,307,"12,304.00","3,777,462.80"
25/01/2024,301,309,298,309,"11,165.00","3,367,137.50"
28/01/2024,302.9,307,297,304,"5,315.00","1,597,557.00"
29/01/2024,298.2,315,298.2,309.1,"17,230.00","5,357,846.00"
30/01/2024,307,334,307,320,"21,830.00","6,978,553.30"
31/01/2024,320,325.5,306,309,"13,197.00","4,148,359.20"
01/02/2024,303.1,304,298,303,"12,903.00","3,878,683.80"
04/02/2024,303,306,298.9,305.8,"10,885.00","3,281,867.30"
05/02/2024,300,311.9,300,303.9,"5,510.00","1,668,937.50"
06/02/2024,309.8,309.8,298,300.9,"6,001.00","1,818,324.00"
07/02/2024,300,312.5,300,308,"4,818.00","1,479,025.30"
08/02/2024,313.5,327,307.1,323.5,"48,546.00","15,485,825.30"
11/02/2024,329.9,329.9,321.1,326.5,"33,891.00","11,012,185.10"
12/02/2024,329.9,359.1,322,359.1,"122,077.00","42,206,203.80"
13/02/2024,366.2,390,360,370,"114,319.00","42,637,574.40"
14/02/2024,364,378.9,359,365,"53,202.00","19,532,163.10"
15/02/2024,367.1,393.9,367.1,384.5,"122,222.00","46,544,956.20"
18/02/2024,387,394,377,388.1,"88,889.00","34,296,820.60"
20/02/2024,391,393.8,370.5,378,"81,512.00","31,188,897.10"
21/02/2024,385,393,375,383.9,"29,245.00","11,187,764.30"
22/02/2024,385,389.8,355,369,"31,487.00","11,652,707.10"
25/02/2024,362.5,362.5,334,335,"16,221.00","5,656,871.70"
26/02/2024,332,351.9,332,343,"13,269.00","4,493,931.00"
27/02/2024,345,362.1,341,355,"14,593.00","5,117,752.00"
28/02/2024,348,362.1,342.1,347,"12,947.00","4,521,278.70"
29/02/2024,341,346,321,321,"18,863.00","6,270,687.30"
03/03/2024,321,329,312,312.8,"14,308.00","4,542,023.00"
04/03/2024,319,344,319,344,"1,080.00","370,905.00"
05/03/2024,344,346,333,336,"17,331.00","5,877,261.70"
06/03/2024,331.2,353.9,331.2,349,"37,307.00","12,895,153.40"
07/03/2024,352.4,364,343.2,364,"21,416.00","7,617,989.50"
10/03/2024,364,370,347,353,"14,785.00","5,294,736.80"
12/03/2024,353,360,347.1,356,"11,929.00","4,194,895.30"
13/03/2024,363,363,342,345,"9,890.00","3,425,097.00"
14/03/2024,351.9,373.3,339.2,341,"7,018.00","2,417,771.30"
17/03/2024,340,346,333.3,337,"14,390.00","4,923,141.40"
18/03/2024,343.7,350.3,332,342,"6,770.00","2,291,258.00"
19/03/2024,335.2,356.6,335.2,347.4,"7,837.00","2,723,014.40"
20/03/2024,347,364.1,341.1,345.9,"6,530.00","2,286,758.00"
21/03/2024,342,359,337,343,"3,490.00","1,191,858.00"
25/03/2024,336.5,338,331.2,337,"5,019.00","1,672,683.10"
26/03/2024,343.7,360,331.3,353.9,"24,225.00","8,559,494.00"
27/03/2024,350,370.2,350,369,"45,375.00","16,461,492.10"
28/03/2024,362,373,361.4,364,"21,472.00","7,889,409.50"
31/03/2024,371,375,351.3,353,"21,788.00","7,759,593.00"
01/04/2024,360,360,345,345,"11,941.00","4,162,516.30"
02/04/2024,345,357,338.1,340.9,"17,075.00","5,820,544.60"
03/04/2024,347,357.5,335.2,349,"3,921.00","1,345,240.00"
04/04/2024,349,351.9,342.4,348,"12,115.00","4,180,552.00"
07/04/2024,342.5,348,340.3,346,"6,220.00","2,137,807.20"
09/04/2024,340.5,359,340.5,350,"8,339.00","2,903,298.00"
10/04/2024,345,361,345,350,"21,347.00","7,565,749.20"
14/04/2024,344,355.9,344,348,"2,553.00","892,827.00"
15/04/2024,342,354.9,340.2,344.7,"7,745.00","2,670,511.60"
16/04/2024,342,344.7,335,344.7,"5,944.00","2,003,429.00"
18/04/2024,338.1,340,329,334,"4,980.00","1,666,959.40"
21/04/2024,328,340,326.1,340,"3,923.00","1,296,056.00"
22/04/2024,333.2,343,327.1,336,"3,390.00","1,141,456.00"
